buyer_code,city,province,buyer_lat,buyer_long,is_using_gada,percentile,gmv_percentile,gmv_per_buyer
GADA-xxslrl,KOTA TANGERANG,BANTEN,-6.20418800,106.65237400,False,0.9,9995000,36072000
GADA-n6jz55x1,KOTA JAKARTA UTARA,DKI JAKARTA,-6.11684900,106.87853700,False,0.9,14412000,35787625
GADA-74d6he,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.28640600,106.86678800,False,0.9,14412000,35720000
GADA-21gpvv,KOTA PONTIANAK,KALIMANTAN BARAT,-0.07065600,109.37519000,False,0.9,19020000,35685760
GADA-n3rpl9,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.60153500,110.86550300,False,0.9,799000,35605000
GADA-nkuebu,KABUPATEN SRAGEN,JAWA TENGAH,-7.48607800,111.03411900,False,0.9,799000,35440000
GADA-9eki03,KABUPATEN BANYU ASIN,SUMATERA SELATAN,-2.91309800,104.68432900,False,0.9,9685200,35150000
GADA-xqu4x5,KOTA BUKITTINGGI,SUMATERA BARAT,-0.30765600,100.37493500,False,0.9,3600100,35027200
GADA-phpj32,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29044700,106.87279800,False,0.9,14412000,34960000
GADA-e3cio1,KOTA BEKASI,JAWA BARAT,-6.33826500,106.95435900,False,0.9,12879000,34825000
GADA-yhtibj,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.32802900,114.59272000,False,0.9,2052500,34593670
GADA-9eqbmvqm,KABUPATEN BANYU ASIN,SUMATERA SELATAN,-2.91691000,104.82045000,False,0.9,9685200,34487240
GADA-neh2fg,KABUPATEN SUMEDANG,JAWA BARAT,-6.82424400,107.91575100,False,0.9,12879000,34373180
GADA-e2v5v4,KOTA PONTIANAK,KALIMANTAN BARAT,-0.02625100,109.29951900,False,0.9,19020000,34264230
GADA-9xabwr,KOTA BEKASI,JAWA BARAT,-6.28932300,106.95032400,False,0.9,12879000,34250000
GADA-e2xbbo,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.27758600,106.87147300,False,0.9,14412000,33960000
GADA-26vqqmly,KABUPATEN CIREBON,JAWA BARAT,-6.71916000,108.43529000,False,0.9,12879000,33885000
GADA-e2ilv9,KOTA PONTIANAK,KALIMANTAN BARAT,-0.00989000,109.32197200,False,0.9,19020000,33863830
GADA-e6rdhs,KOTA MEDAN,SUMATERA UTARA,3.60475100,98.63637100,False,0.9,9893000,33494314
GADA-7uv1hq,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.29398000,106.87301500,False,0.9,14412000,33470000
GADA-qlxxrxyx,KABUPATEN BEKASI,JAWA BARAT,-6.19202000,107.01090000,False,0.9,12879000,33460000
GADA-8xgp9z,KOTA MEDAN,SUMATERA UTARA,3.59495200,98.63298600,False,0.9,9893000,33388284
GADA-xe2kzk49,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.90134700,104.48572000,False,0.9,11550000,33196500
GADA-zvddya,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.32044100,106.85720500,False,0.9,14412000,33130000
GADA-9blb7t,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16265000,106.86069900,False,0.9,14412000,33084000
GADA-hujyul,KABUPATEN MADIUN,JAWA TIMUR,-7.61393700,111.48224600,False,0.9,4716500,32975987
GADA-da69tl,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.59793500,98.57967900,False,0.9,9893000,32974591
GADA-l66lh3,KOTA METRO,LAMPUNG,-5.13939500,105.30483300,False,0.9,6878000,32628000
GADA-loflyr,KABUPATEN MAGETAN,JAWA TIMUR,-7.68029100,111.29269900,False,0.9,4716500,32600000
GADA-xob78f,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11350100,104.20608700,False,0.9,9685200,32537500
GADA-4q9n7vz3,KABUPATEN BEKASI,JAWA BARAT,-6.18945000,107.00984000,False,0.9,12879000,32415000
GADA-tqh9y9,KOTA JAKARTA UTARA,DKI JAKARTA,-6.13259600,106.83848700,False,0.9,14412000,32372500
GADA-4qk0eeer,KABUPATEN GIANYAR,BALI,-8.52235000,115.35510000,False,0.9,9956000,32315000
GADA-82hksj,KABUPATEN BOGOR,JAWA BARAT,-6.38395600,106.67060000,False,0.9,12879000,32296500
GADA-pp9u3tx1,KOTA BALIKPAPAN,KALIMANTAN TIMUR,-1.24816700,116.93590600,False,0.9,1460000,32232000
GADA-w3m3ubx0,KOTA MEDAN,SUMATERA UTARA,3.59777700,98.61758100,False,0.9,9893000,32052916
GADA-okfh1i,KOTA BANDAR LAMPUNG,LAMPUNG,-5.37676100,105.23392900,False,0.9,6878000,31976000
GADA-lw6jt0,KABUPATEN KOLAKA TIMUR,SULAWESI TENGGARA,-3.95520200,121.73379500,False,0.9,1948000,31847500
GADA-4v8j7x,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.58147600,98.72039600,False,0.9,9893000,31806900
GADA-nyvjxpko,KABUPATEN BOGOR,JAWA BARAT,-6.41151000,106.70494000,False,0.9,12879000,31767000
GADA-lzou47,KABUPATEN KOLAKA,SULAWESI TENGGARA,-3.79447300,121.30840900,False,0.9,1948000,31733000
GADA-l7k2p3,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.90924100,104.48106900,False,0.9,11550000,31679250
GADA-9eqx3qyq,KOTA JAMBI,JAMBI,-1.65349000,103.62597000,False,0.9,11115000,31262100
GADA-7uenqv,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.31780000,106.91076700,False,0.9,14412000,31220000
GADA-msuy7g,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.85069000,104.88396100,False,0.9,6878000,31129000
GADA-lhytrj,KOTA JAKARTA UTARA,DKI JAKARTA,-6.15453800,106.86584700,False,0.9,14412000,31118000
GADA-feorhd,KOTA PALEMBANG,SUMATERA SELATAN,-3.01353600,104.74714200,False,0.9,9685200,31064000
GADA-551oer,KOTA JAMBI,JAMBI,-1.63801500,103.63209000,False,0.9,11115000,31045000
GADA-xjxcvt,KOTA BANDAR LAMPUNG,LAMPUNG,-5.39132300,105.21444300,False,0.9,6878000,30988000
GADA-01oy4x7o,KOTA DEPOK,JAWA BARAT,-6.42792000,106.76840900,False,0.9,12879000,30980000
GADA-525cwv,KABUPATEN KONAWE SELATAN,SULAWESI TENGGARA,-4.41524100,122.06101700,False,0.9,1948000,30954400
GADA-lqb4yp,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16665200,106.86558700,False,0.9,14412000,30898285
GADA-52lnk9,KABUPATEN BOMBANA,SULAWESI TENGGARA,-4.64381200,121.48560700,False,0.9,1948000,30871750
GADA-k50bk6,KOTA JAKARTA PUSAT,DKI JAKARTA,-6.16502600,106.86529000,False,0.9,14412000,30825000
GADA-xsvn0m,KABUPATEN SUMEDANG,JAWA BARAT,-6.90711800,107.79702500,False,0.9,12879000,30780000
GADA-d0q0gx7m,KABUPATEN TASIKMALAYA,JAWA BARAT,-7.35052000,108.01469000,False,0.9,12879000,30530315
GADA-qlxardpx,KOTA TANJUNG PINANG,KEPULAUAN RIAU,0.95059100,104.51458000,False,0.9,11550000,30402500
GADA-ljwxjmkg,KABUPATEN BEKASI,JAWA BARAT,-6.19012000,107.00812000,False,0.9,12879000,30400000
GADA-pxeklpy7,KOTA BEKASI,JAWA BARAT,-6.25824000,106.97718000,False,0.9,12879000,30350000
GADA-5xp8cu,KABUPATEN BANDUNG,JAWA BARAT,-6.90358500,107.68108700,False,0.9,12879000,30331278
GADA-fcpru1,KABUPATEN SUMEDANG,JAWA BARAT,-6.84760000,107.91706300,False,0.9,12879000,30255000
GADA-01zg1jwv,KABUPATEN PANDEGLANG,BANTEN,-6.36876000,105.90471000,False,0.9,9995000,30230000
GADA-nksj61,KOTA KENDARI,SULAWESI TENGGARA,-4.01045700,122.55244000,False,0.9,1948000,30116650
GADA-xqbdqj,KABUPATEN AGAM,SUMATERA BARAT,-0.33147500,100.37802200,False,0.9,3600100,30042000
GADA-pcmio1,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28558800,100.37222100,False,0.9,3600100,30037000
GADA-pcffud,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28558400,100.37277400,False,0.9,3600100,30033000
GADA-pwce8s,KOTA BUKITTINGGI,SUMATERA BARAT,-0.29612700,100.36858100,False,0.9,3600100,30021000
GADA-psvelk,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28731600,100.37277400,False,0.9,3600100,30020000
GADA-xn9h0v,KOTA BUKITTINGGI,SUMATERA BARAT,-0.29671400,100.35608500,False,0.9,3600100,30017000
GADA-xv92a2,KABUPATEN AGAM,SUMATERA BARAT,-0.32413100,100.37294400,False,0.9,3600100,30015000
GADA-xjky8j,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28587300,100.37172100,False,0.9,3600100,30011000
GADA-xjz6ks,KOTA BUKITTINGGI,SUMATERA BARAT,-0.28616200,100.37207200,False,0.9,3600100,30011000
GADA-u5rtye,KABUPATEN BANGLI,BALI,-8.45544500,115.35692800,False,0.9,9956000,29953000
GADA-7dno1z,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.32470000,106.90008000,False,0.9,14412000,29940000
GADA-yyykym,KOTA BEKASI,JAWA BARAT,-6.22667500,107.01859000,False,0.9,12879000,29925000
GADA-ytyjl0,KOTA BEKASI,JAWA BARAT,-6.22512500,107.01250300,False,0.9,12879000,29925000
GADA-yy6qja,KOTA BEKASI,JAWA BARAT,-6.23140100,107.01982700,False,0.9,12879000,29925000
GADA-xp4d5t,KOTA SINGKAWANG,KALIMANTAN BARAT,0.81120900,109.00965600,False,0.9,19020000,29909880
GADA-4u7pgc,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.82461000,104.89640800,False,0.9,6878000,29901000
GADA-lc0qg4,KABUPATEN KEDIRI,JAWA TIMUR,-7.73998100,111.96576200,False,0.9,4716500,29899000
GADA-yhvexw,KOTA BEKASI,JAWA BARAT,-6.21740600,107.02749600,False,0.9,12879000,29895000
GADA-l7vm89,KOTA BEKASI,JAWA BARAT,-6.30994300,106.94870500,False,0.9,12879000,29895000
GADA-h3v5jc,KABUPATEN BEKASI,JAWA BARAT,-6.27852800,107.03811600,False,0.9,12879000,29895000
GADA-lzk1uw,KOTA BEKASI,JAWA BARAT,-6.28122000,106.96628800,False,0.9,12879000,29895000
GADA-yvzwhs,KOTA BEKASI,JAWA BARAT,-6.23181700,107.02117600,False,0.9,12879000,29895000
GADA-yhgakm,KOTA BEKASI,JAWA BARAT,-6.22631600,107.02542100,False,0.9,12879000,29865000
GADA-yhj1a3,KOTA BEKASI,JAWA BARAT,-6.21469900,107.02951600,False,0.9,12879000,29865000
GADA-yhqqo7,KOTA BEKASI,JAWA BARAT,-6.21413700,107.02739400,False,0.9,12879000,29865000
GADA-yy6lfd,KOTA BEKASI,JAWA BARAT,-6.22679900,107.01807800,False,0.9,12879000,29835000
GADA-6z5oz1zr,KABUPATEN GARUT,JAWA BARAT,-7.21189000,107.83733000,False,0.9,12879000,29825000
GADA-55cvj1,KOTA BEKASI,JAWA BARAT,-6.35120300,106.94766300,False,0.9,12879000,29810000
GADA-55a2mt,KABUPATEN BEKASI,JAWA BARAT,-6.22363700,107.09686900,False,0.9,12879000,29810000
GADA-h7q5ai,KOTA BEKASI,JAWA BARAT,-6.28445000,107.03245700,False,0.9,12879000,29810000
GADA-55vtci,KOTA BEKASI,JAWA BARAT,-6.27300000,106.97605400,False,0.9,12879000,29810000
GADA-h3k9nj,KOTA BEKASI,JAWA BARAT,-6.28121100,107.01388900,False,0.9,12879000,29810000
GADA-bxx0k6,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.82461000,104.89640800,False,0.9,6878000,29803000
GADA-h7s203,KABUPATEN BEKASI,JAWA BARAT,-6.29743400,107.06782300,False,0.9,12879000,29780000
GADA-55a3ns,KOTA BEKASI,JAWA BARAT,-6.26743500,106.93112000,False,0.9,12879000,29780000
GADA-55ah4v,KOTA BEKASI,JAWA BARAT,-6.27557900,106.99617000,False,0.9,12879000,29780000
GADA-xxi6rw,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06033600,109.32202500,False,0.9,19020000,29737708
GADA-xxrzmx,KOTA PONTIANAK,KALIMANTAN BARAT,-0.03654100,109.34408500,False,0.9,19020000,29737708
GADA-xxjs0q,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05989200,109.33969800,False,0.9,19020000,29737708
GADA-xxjn9z,KOTA PONTIANAK,KALIMANTAN BARAT,-0.07123800,109.31519800,False,0.9,19020000,29737708
GADA-xxjh5m,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05556600,109.34330700,False,0.9,19020000,29737708
GADA-xxjev5,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05340900,109.30156600,False,0.9,19020000,29737708
GADA-xxj4rm,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06057100,109.30892300,False,0.9,19020000,29737708
GADA-xxiu4z,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06380400,109.33813700,False,0.9,19020000,29737708
GADA-xxiqxz,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06001500,109.30785900,False,0.9,19020000,29737708
GADA-xxifej,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06108100,109.33849000,False,0.9,19020000,29737708
GADA-lnk0t5,KABUPATEN SINTANG,KALIMANTAN BARAT,0.08433900,111.50892500,False,0.9,19020000,29724695
GADA-ax6x6kvn,KABUPATEN SUMEDANG,JAWA BARAT,-6.77823000,107.90425000,False,0.9,12879000,29690000
GADA-klrwdd51,KABUPATEN BEKASI,JAWA BARAT,-6.18779000,107.01087000,False,0.9,12879000,29650000
GADA-2p7kw4,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05544900,109.36251800,False,0.9,19020000,29625736
GADA-pck2ul,KOTA SINGKAWANG,KALIMANTAN BARAT,0.85193200,108.97993900,False,0.9,19020000,29515486
GADA-u5l671,KABUPATEN KARAWANG,JAWA BARAT,-6.39215000,107.39911300,False,0.9,12879000,29511000
GADA-nkzg0i,KOTA BEKASI,JAWA BARAT,-6.23950600,107.00257400,False,0.9,12879000,29500000
GADA-py50io,KOTA BALIKPAPAN,KALIMANTAN TIMUR,-1.24552900,116.93888100,False,0.9,1460000,29498800
GADA-5349wm,KABUPATEN BANDUNG,JAWA BARAT,-6.97690400,107.70925900,False,0.9,12879000,29462910
GADA-dtzoko,KABUPATEN BOGOR,JAWA BARAT,-6.37573300,106.67403100,False,0.9,12879000,29407820
GADA-xknhbb,KOTA BEKASI,JAWA BARAT,-6.25995600,106.92661900,False,0.9,12879000,29400000
GADA-niyamu,KABUPATEN BEKASI,JAWA BARAT,-6.18651200,107.03882900,False,0.9,12879000,29375000
GADA-v1efao,KABUPATEN KARAWANG,JAWA BARAT,-6.30915000,107.32090000,False,0.9,12879000,29361000
GADA-tqhj2s,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11575200,104.19884800,False,0.9,9685200,29323200
GADA-dvzjegy1,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.32599000,106.87054000,False,0.9,14412000,29250000
GADA-nrkvjvvv,KOTA DEPOK,JAWA BARAT,-6.36547000,106.90747000,False,0.9,12879000,29250000
GADA-wgkvyv72,KOTA BEKASI,JAWA BARAT,-6.21966000,107.01927000,False,0.9,12879000,29200000
GADA-wg6pqk2e,KABUPATEN INDRAGIRI HULU,RIAU,-0.43123000,102.48262000,False,0.9,9720000,29164500
GADA-lz68eg,KABUPATEN SUMEDANG,JAWA BARAT,-6.86320800,107.96503500,False,0.9,12879000,29125750
GADA-l59buf,KOTA PALEMBANG,SUMATERA SELATAN,-3.01191500,104.75628700,False,0.9,9685200,29040000
GADA-qbegvod0,KOTA DEPOK,JAWA BARAT,-6.36686000,106.73246000,False,0.9,12879000,28968000
GADA-nyvagoxe,KOTA TANGERANG SELATAN,BANTEN,-6.33678000,106.67194000,False,0.9,9995000,28968000
GADA-4qkp43yr,KABUPATEN BOGOR,JAWA BARAT,-6.36397000,106.71603000,False,0.9,12879000,28968000
GADA-aa4wrvml,KABUPATEN BEKASI,JAWA BARAT,-6.18949000,107.00971000,False,0.9,12879000,28950000
GADA-mzvmwq4n,KOTA DEPOK,JAWA BARAT,-6.37850000,106.73773000,False,0.9,12879000,28878000
GADA-e30czf,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06110200,109.31084400,False,0.9,19020000,28863835
GADA-xfwy4p,KOTA BANDAR LAMPUNG,LAMPUNG,-5.39600000,105.21778700,False,0.9,6878000,28859000
GADA-r1wgkv1m,KOTA BEKASI,JAWA BARAT,-6.31184000,106.93705000,False,0.9,12879000,28850000
GADA-umxay8,KABUPATEN DELI SERDANG,SUMATERA UTARA,3.56975500,98.58192600,False,0.9,9893000,28834000
GADA-5zla7s,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11764600,104.20768400,False,0.9,9685200,28821000
GADA-dPY0x1,KABUPATEN KENDAL,JAWA TENGAH,-6.92714000,110.15808400,False,0.9,799000,28811000
GADA-e3vjqvxj,KOTA PALEMBANG,SUMATERA SELATAN,-2.93692000,104.78514000,False,0.9,9685200,28783500
GADA-okrm1don,KABUPATEN CIREBON,JAWA BARAT,-6.73870000,108.49493000,False,0.9,12879000,28732000
GADA-pbdrb0,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.83863400,104.87501200,False,0.9,6878000,28704000
GADA-e48r32,KABUPATEN BIREUEN,NANGGROE ACEH DARUSSALAM,5.20357800,96.70642400,False,0.9,12130000,28700000
GADA-rnyzlxyy,KOTA JAKARTA SELATAN,DKI JAKARTA,-6.28485000,106.76810000,False,0.9,14412000,28630000
GADA-z5ovxjab,KOTA TANGERANG SELATAN,BANTEN,-6.29823000,106.75736000,False,0.9,9995000,28630000
GADA-gvgxx77g,KOTA DEPOK,JAWA BARAT,-6.36269000,106.73295000,False,0.9,12879000,28630000
GADA-pxw01ege,KOTA TANGERANG SELATAN,BANTEN,-6.30289000,106.69345000,False,0.9,9995000,28630000
GADA-qbeaaod9,KOTA TANGERANG SELATAN,BANTEN,-6.34216000,106.71733000,False,0.9,9995000,28630000
GADA-8h1u8w,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06891200,109.36184500,False,0.9,19020000,28612584
GADA-lc258i,KOTA MEDAN,SUMATERA UTARA,3.70343200,98.66280900,False,0.9,9893000,28500000
GADA-ql01gepz,KOTA TANGERANG SELATAN,BANTEN,-6.27527000,106.73001000,False,0.9,9995000,28500000
GADA-klgj0aoj,KOTA TANGERANG SELATAN,BANTEN,-6.33972000,106.76953000,False,0.9,9995000,28480000
GADA-aalvzjvo,KOTA TANGERANG SELATAN,BANTEN,-6.28402000,106.75584000,False,0.9,9995000,28480000
GADA-ql0ead7r,KOTA TANGERANG SELATAN,BANTEN,-6.30800000,106.76650000,False,0.9,9995000,28480000
GADA-7i6w5l,KOTA CILEGON,BANTEN,-5.93247900,106.00604100,False,0.9,9995000,28465000
GADA-26vvqzpx,KABUPATEN BANDUNG BARAT,JAWA BARAT,-6.85860000,107.53342000,False,0.9,12879000,28450000
GADA-egmlww,KABUPATEN GARUT,JAWA BARAT,-7.25991100,107.90396200,False,0.9,12879000,28420000
GADA-toqaxn,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.12105700,104.19819100,False,0.9,9685200,28398700
GADA-kqvc4b,KABUPATEN LAMPUNG SELATAN,LAMPUNG,-5.31527900,105.21570000,False,0.9,6878000,28382000
GADA-l9v44n,KOTA BANJARMASIN,KALIMANTAN SELATAN,-3.33845200,114.56881000,False,0.9,2052500,28379000
GADA-u2k0rh,KABUPATEN CIREBON,JAWA BARAT,-6.71711800,108.49201200,False,0.9,12879000,28370000
GADA-qbengky3,KOTA TANGERANG SELATAN,BANTEN,-6.28596000,106.72606000,False,0.9,9995000,28370000
GADA-ez1qqx1a,KOTA BANDA ACEH,NANGGROE ACEH DARUSSALAM,5.55066000,95.31985000,False,0.9,12130000,28350000
GADA-y672iax0,KOTA PALEMBANG,SUMATERA SELATAN,-2.94782500,104.70373900,False,0.9,9685200,28278000
GADA-538ejw,KABUPATEN BANDUNG,JAWA BARAT,-7.01166900,107.76203900,False,0.9,12879000,28268000
GADA-xe2k9on9,KABUPATEN PANDEGLANG,BANTEN,-6.33026000,105.92544000,False,0.9,9995000,28254000
GADA-wrsbe2,KABUPATEN SUKABUMI,JAWA BARAT,-6.89803300,106.89454600,False,0.9,12879000,28251280
GADA-dvzp7xgx,KOTA CIREBON,JAWA BARAT,-6.70546000,108.56294000,False,0.9,12879000,28246000
GADA-zxv207el,KOTA TANGERANG SELATAN,BANTEN,-6.29452000,106.68423000,False,0.9,9995000,28215000
GADA-h2t3e1,KOTA JAMBI,JAMBI,-1.59737700,103.61675600,False,0.9,11115000,28146000
GADA-yy1bz1,KABUPATEN SERANG,BANTEN,-6.05518500,106.10986100,False,0.9,9995000,28142000
GADA-u5l3mv,KABUPATEN KARAWANG,JAWA BARAT,-6.37459400,107.37528200,False,0.9,12879000,28130000
GADA-4jx6zr,KABUPATEN TEMANGGUNG,JAWA TENGAH,-7.32591900,110.32089600,False,0.9,799000,28100000
GADA-5wfi83,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11719600,104.20757600,False,0.9,9685200,28059100
GADA-tqhqb9,KABUPATEN OGAN KOMERING ULU,SUMATERA SELATAN,-4.11535000,104.19725400,False,0.9,9685200,28032200
GADA-akh4x7,KOTA PONTIANAK,KALIMANTAN BARAT,-0.02701400,109.34185500,False,0.9,19020000,28006979
GADA-8cuqik,KOTA PONTIANAK,KALIMANTAN BARAT,-0.02224600,109.31735000,False,0.9,19020000,28006979
GADA-xe2xoqnx,KABUPATEN BOGOR,JAWA BARAT,-6.48298500,106.82384000,False,0.9,12879000,28006000
GADA-7qk9ya,KOTA CILEGON,BANTEN,-6.02165300,106.05463300,False,0.9,9995000,27982000
GADA-88svvg,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05425500,109.36248600,False,0.9,19020000,27971944
GADA-ljvxzrdy,KOTA BEKASI,JAWA BARAT,-6.25862000,106.98352000,False,0.9,12879000,27970000
GADA-dv2swh,KOTA TANGERANG SELATAN,BANTEN,-6.31367800,106.66308500,False,0.9,9995000,27951000
GADA-9en3q6kw,KABUPATEN CIREBON,JAWA BARAT,-6.71841000,108.47287000,False,0.9,12879000,27867100
GADA-1ybajlbg,KABUPATEN PANDEGLANG,BANTEN,-6.31599000,106.13957000,False,0.9,9995000,27854000
GADA-klrrwkxo,KOTA BEKASI,JAWA BARAT,-6.18774000,107.00673000,False,0.9,12879000,27850000
GADA-2pgxj4,KOTA PONTIANAK,KALIMANTAN BARAT,-0.04735500,109.36385600,False,0.9,19020000,27839110
GADA-53dy5x,KABUPATEN BANDUNG,JAWA BARAT,-6.89675900,107.67643000,False,0.9,12879000,27829100
GADA-5m2rlzde,KOTA PALEMBANG,SUMATERA SELATAN,-2.93692000,104.78514000,False,0.9,9685200,27827000
GADA-hzl4aq,KOTA JAKARTA BARAT,DKI JAKARTA,-6.20286400,106.73003600,False,0.9,14412000,27825000
GADA-wg0z2r5g,KOTA TANGERANG SELATAN,BANTEN,-6.35299000,106.69423000,False,0.9,9995000,27800000
GADA-9qdk6u,KOTA JAKARTA BARAT,DKI JAKARTA,-6.17083000,106.72232600,False,0.9,14412000,27775000
GADA-z77b6u,KOTA PEKANBARU,RIAU,0.48142600,101.43797400,False,0.9,9720000,27774000
GADA-9i9ngs,KABUPATEN SERANG,BANTEN,-6.14302000,106.22792700,False,0.9,9995000,27765000
GADA-uay6tf,KABUPATEN LAMPUNG UTARA,LAMPUNG,-4.83851100,104.89739200,False,0.9,6878000,27756000
GADA-cwwanq,KOTA PEKANBARU,RIAU,0.48036400,101.43495000,False,0.9,9720000,27728000
GADA-xcctbs,KABUPATEN PURBALINGGA,JAWA TENGAH,-7.30762600,109.36899300,False,0.9,799000,27720000
GADA-uet8y4,KABUPATEN CIREBON,JAWA BARAT,-6.72293300,108.51218300,False,0.9,12879000,27684000
GADA-8boarf,KOTA PONTIANAK,KALIMANTAN BARAT,-0.05721100,109.36149000,False,0.9,19020000,27661634
GADA-8hhaji,KABUPATEN SUKOHARJO,JAWA TENGAH,-7.58112000,110.85377000,False,0.9,799000,27660000
GADA-ue9jsv,KOTA CIREBON,JAWA BARAT,-6.73035800,108.55995400,False,0.9,12879000,27656000
GADA-ycevqf,KOTA BANDUNG,JAWA BARAT,-6.91603500,107.68226100,False,0.9,12879000,27631100
GADA-y5kcua,KOTA SERANG,BANTEN,-6.11344000,106.16215500,False,0.9,9995000,27600000
GADA-zxjg9zq4,KABUPATEN BOGOR,JAWA BARAT,-6.37181000,106.70439000,False,0.9,12879000,27595000
GADA-yqjjg4qd,KABUPATEN BANYUMAS,JAWA TENGAH,-7.38551000,109.30055000,False,0.9,799000,27530000
GADA-tfb1mo,KOTA PONTIANAK,KALIMANTAN BARAT,-0.01258000,109.31916600,False,0.9,19020000,27522495
GADA-oyeo797l,KOTA TANGERANG SELATAN,BANTEN,-6.33017000,106.73476000,False,0.9,9995000,27505000
GADA-qben0xaq,KOTA PALEMBANG,SUMATERA SELATAN,-2.92576000,104.78543000,False,0.9,9685200,27479000
GADA-u2vsdn,KABUPATEN CIREBON,JAWA BARAT,-6.70157500,108.53592800,False,0.9,12879000,27417200
GADA-zczfsd,KOTA PEKANBARU,RIAU,0.52185800,101.43120000,False,0.9,9720000,27404000
GADA-5rsxl1,KOTA JAKARTA TIMUR,DKI JAKARTA,-6.33321000,106.85423300,False,0.9,14412000,27400000
GADA-gvvxyoz5,KOTA DEPOK,JAWA BARAT,-6.38081000,106.72486000,False,0.9,12879000,27390000
GADA-kle5m3xo,KABUPATEN BEKASI,JAWA BARAT,-6.15378000,107.02771000,False,0.9,12879000,27335000
GADA-ljw0gdzn,KABUPATEN CIREBON,JAWA BARAT,-6.71128000,108.48283000,False,0.9,12879000,27331000
GADA-xay6ze,KABUPATEN KARAWANG,JAWA BARAT,-6.38073000,107.37381700,False,0.9,12879000,27322000
GADA-klg2n3kd,KABUPATEN CIREBON,JAWA BARAT,-6.70102000,108.48073000,False,0.9,12879000,27315000
GADA-mzrxajqn,KABUPATEN CIREBON,JAWA BARAT,-6.69598000,108.52550000,False,0.9,12879000,27270000
GADA-kljdybor,KOTA BEKASI,JAWA BARAT,-6.18980000,107.00616000,False,0.9,12879000,27250000
GADA-2qjib3,KOTA PALEMBANG,SUMATERA SELATAN,-3.04597800,104.71560900,False,0.9,9685200,27240000
GADA-29wuev,KOTA PONTIANAK,KALIMANTAN BARAT,-0.06932300,109.34631900,False,0.9,19020000,27162135
GADA-c5enrg,KOTA PEKANBARU,RIAU,0.51521100,101.42543300,False,0.9,9720000,27148000
GADA-czlgiy,KOTA PEKANBARU,RIAU,0.50599600,101.44560200,False,0.9,9720000,27128000
GADA-z5p6rjy3,KABUPATEN BEKASI,JAWA BARAT,-6.18519000,107.01369000,False,0.9,12879000,27125000
GADA-wfayjfx1,KABUPATEN KEDIRI,JAWA TIMUR,-7.70796600,112.12437300,False,0.9,4716500,27120000
GADA-j6o7azzo,KABUPATEN BIREUEN,NANGGROE ACEH DARUSSALAM,5.21437000,96.69938000,False,0.9,12130000,27050000
GADA-244jzh,KOTA BEKASI,JAWA BARAT,-6.17557100,107.00536200,False,0.9,12879000,27000000
GADA-e30ocz,KOTA BEKASI,JAWA BARAT,-6.26494200,106.98087000,False,0.9,12879000,26990000
GADA-lrgzvrll,KOTA JAKARTA UTARA,DKI JAKARTA,-6.12546000,106.88332000,False,0.9,14412000,26855000
GADA-5eugl2,KABUPATEN TANGERANG,BANTEN,-6.14332500,106.45482200,False,0.9,9995000,26794000
